date,close,open,high,low,var
2014-02-07,1267.06,1257.2,1272.18,1255.74,0.01
2014-02-10,1274.9,1265.7,1278.31,1264.79,0.01
2014-02-11,1291.85,1274.4,1293.83,1273.41,0.01
2014-02-12,1291.25,1291.41,1296.52,1283.79,0
2014-02-13,1302.7,1290.71,1302.8,1285.74,0.01
2014-02-14,1318.93,1302.39,1321.34,1299.54,0.01
2014-02-17,1329.1,1318.54,1330.37,1318.04,0.01
2014-02-18,1321.6,1328.59,1332.71,1312.34,-0.01
2014-02-19,1311.8,1321.36,1323.39,1308.44,-0.01
2014-02-20,1322.89,1311.26,1325.18,1307.46,0.01
2014-02-21,1323.39,1322.34,1328.79,1315.74,0
2014-02-24,1337,1324.59,1339,1318.71,0.01
2014-02-25,1340.75,1336.39,1344.01,1331.11,0
2014-02-26,1330.75,1340.26,1345.4,1322.09,-0.01
2014-02-27,1331.44,1330.19,1336.48,1323.59,0
2014-02-28,1326.4,1331.06,1333.91,1319.61,0
2014-03-03,1350.9,1325.89,1355.41,1325.89,0.02
2014-03-04,1334.9,1350.55,1352.61,1331.14,-0.01
2014-03-05,1337.39,1334.44,1341.88,1332.19,0
2014-03-06,1351.35,1336.84,1353.37,1330.74,0.01
2014-03-07,1340.25,1350.81,1352.9,1329.35,-0.01
2014-03-10,1339.15,1338.66,1345.41,1328.86,0
2014-03-11,1349.95,1338.74,1353.11,1337.39,0.01
2014-03-12,1367.08,1348.89,1371.1,1344.94,0.01
2014-03-13,1370.6,1366.89,1375.46,1364.04,0
2014-03-14,1382.24,1370.09,1388.4,1367.56,0.01
2014-03-17,1366.95,1381.46,1392.37,1361.92,-0.01
2014-03-18,1356.25,1366.19,1367.77,1350.19,-0.01
2014-03-19,1331.45,1355.34,1360.26,1327.39,-0.02
2014-03-20,1328.5,1330.44,1335.21,1320.24,0
2014-03-21,1334.55,1327.94,1343.04,1327.84,0
2014-03-24,1309.62,1334.24,1334.86,1307.54,-0.02
2014-03-25,1311.05,1308.99,1317.86,1305.59,0
2014-03-26,1304.1,1310.64,1317.01,1298.29,-0.01
2014-03-27,1291.14,1303.64,1307.15,1288.8,-0.01
2014-03-28,1294,1293.14,1299.2,1285.34,0
2014-03-31,1284.25,1293.69,1298.81,1282.04,-0.01
2014-04-01,1279.15,1283.64,1288.25,1277.29,0
2014-04-02,1289.8,1279.24,1295.21,1278.04,0.01
2014-04-03,1287.3,1289.59,1294.2,1281.29,0
2014-04-04,1302.7,1286.04,1307.09,1283.74,0.01
2014-04-07,1296.65,1302.29,1304.8,1295.19,0
2014-04-08,1308.72,1295.79,1314.93,1295.79,0.01
2014-04-09,1311.9,1307.75,1315.3,1300.44,0
2014-04-10,1318.92,1311.14,1324.9,1310.34,0.01
2014-04-11,1318.47,1317.44,1324.33,1313.74,0
2014-04-14,1326.4,1318.64,1331.2,1318.54,0.01
2014-04-15,1302.65,1326.2,1328.51,1290.34,-0.02
2014-04-16,1302.8,1302.44,1307.6,1293.19,0
2014-04-17,1294.85,1301.9,1304.8,1292.74,-0.01
2014-04-18,1293.78,1293.65,1293.78,1293.65,0
2014-04-21,1290.15,1294.06,1301.51,1281.4,0
2014-04-22,1283.5,1289.74,1293,1277.1,-0.01
2014-04-23,1283.9,1282.9,1289.22,1280.44,0
2014-04-24,1293.85,1283.4,1298.51,1268.24,0.01
2014-04-25,1303.45,1293.4,1305.61,1289.99,0.01
2014-04-28,1296.1,1302.7,1306.61,1291.8,-0.01
2014-04-29,1296.48,1295.54,1301.4,1285.99,0
2014-04-30,1291.9,1295.4,1298.01,1285.19,0
2014-05-01,1284.1,1291.04,1293.21,1277.09,-0.01
2014-05-02,1300.32,1283.69,1304.9,1276.6,0.01
2014-05-05,1309.85,1300.39,1315.95,1299.26,0.01
2014-05-06,1307.65,1309.29,1314.71,1304.39,0
2014-05-07,1289.55,1307.4,1315.31,1286.39,-0.01
2014-05-08,1289.6,1289.14,1295.3,1285.14,0
2014-05-09,1289.33,1289,1294.9,1285.14,0
2014-05-12,1295.8,1288.7,1304.3,1279.6,0.01
2014-05-13,1293.35,1295.3,1299.21,1288.64,0
2014-05-14,1305.6,1293.86,1309.4,1291.19,0.01
2014-05-15,1296.35,1305.1,1307.35,1290.8,-0.01
2014-05-16,1293.7,1296,1298.76,1287.24,0
2014-05-19,1291.95,1293.07,1305.25,1289.31,0
2014-05-20,1294.25,1291.7,1297.05,1285.7,0
2014-05-21,1291.85,1293.7,1296.6,1283,0
2014-05-22,1293.85,1291.69,1303.85,1289.7,0
2014-05-23,1293.11,1293.54,1295.95,1287.49,0
2014-05-26,1293.05,1292.4,1294.41,1290.6,0
2014-05-27,1263.7,1292.64,1293.7,1263.19,-0.02
2014-05-28,1258.5,1263.34,1267.69,1255.66,0
2014-05-29,1256.05,1258.34,1260.5,1251.1,0
2014-05-30,1251.05,1255.64,1260.46,1241.99,0
2014-06-02,1244.35,1250.54,1250.89,1240.69,-0.01
2014-06-03,1244.65,1243.94,1248.15,1240.61,0
2014-06-04,1243.8,1244.24,1250,1242.5,0
2014-06-05,1253.6,1243.49,1256.81,1240.9,0.01
2014-06-06,1252.73,1253.19,1258,1245.81,0
2014-06-09,1252.08,1253.29,1257.7,1251.26,0
2014-06-10,1260.8,1251.84,1263.31,1249.9,0.01
2014-06-11,1260.74,1259.99,1265.5,1257.5,0
2014-06-12,1273.36,1260.99,1275,1259.55,0.01
2014-06-13,1277,1273.19,1278.2,1270.5,0
2014-06-16,1271.6,1276.75,1285.16,1270.2,0
2014-06-17,1271.5,1271.34,1273.56,1258.85,0
2014-06-18,1278.4,1270.4,1280,1266.06,0.01
2014-06-19,1320.1,1278.04,1322.1,1275.61,0.03
2014-06-20,1314.82,1319.7,1322.4,1306.25,0
2014-06-23,1318.1,1313.39,1318.61,1309.6,0
2014-06-24,1318.3,1317.84,1326.6,1313.45,0
2014-06-25,1319.5,1318.24,1325.15,1310.3,0
2014-06-26,1317.95,1318.3,1320.15,1305.9,0
2014-06-27,1315.35,1317.6,1322.31,1312.45,0
2014-06-30,1327.5,1315.49,1329.41,1309.9,0.01
2014-07-01,1325.75,1326.84,1332.41,1323.41,0
2014-07-02,1327.45,1325.27,1332.21,1321.01,0
2014-07-03,1319.8,1327.39,1327.7,1309.64,-0.01
2014-07-04,1320.55,1319.79,1323.8,1318.3,0
2014-07-07,1320.2,1319.85,1320.3,1311.59,0
2014-07-08,1318.95,1319.4,1325.35,1313.1,0
2014-07-09,1326.7,1318.59,1332.69,1317.4,0.01
2014-07-10,1335.55,1318.69,1345.65,1318.69,0.01
2014-07-11,1338.15,1335.5,1339.54,1333.56,0
2014-07-14,1307.15,1338.14,1339.71,1302.9,-0.02
2014-07-15,1294.45,1306.5,1314.25,1291.7,-0.01
2014-07-16,1299.37,1293.9,1304.4,1292.4,0
2014-07-17,1318.25,1299.29,1324.65,1296.9,0.01
2014-07-18,1310.9,1318.39,1324.75,1304.26,-0.01
2014-07-21,1311.9,1310.74,1318.51,1306.7,0
2014-07-22,1307.35,1311.54,1315.2,1301.4,0
2014-07-23,1304.15,1307.39,1311.31,1302.3,0
2014-07-24,1293.35,1303.79,1305.35,1287.46,-0.01
2014-07-25,1308.05,1293.74,1308.5,1289.9,0.01
2014-07-28,1304.25,1307.99,1309.46,1301.16,0
2014-07-29,1298.75,1303.94,1312.75,1295.2,0
2014-07-30,1295.05,1298.59,1302.76,1291.5,0
2014-07-31,1282.35,1294.6,1297.56,1280.76,-0.01
2014-08-01,1294.1,1281.74,1297.2,1280.4,0.01
2014-08-04,1288.35,1293.67,1295.81,1285.86,0
2014-08-05,1288,1287.65,1293.66,1282.3,0
2014-08-06,1306.25,1287.79,1309.86,1287.2,0.01
2014-08-07,1313.55,1305.54,1314.75,1301.76,0.01
2014-08-08,1309.6,1313.24,1322.86,1305.9,0
2014-08-11,1308.1,1309.09,1311.66,1304.7,0
2014-08-12,1308.6,1307.64,1317.86,1305.2,0
2014-08-13,1312.86,1308.19,1315.6,1304.4,0
2014-08-14,1313.24,1312.36,1319.6,1308.69,0
2014-08-15,1304.6,1312.74,1315.41,1292.4,-0.01
2014-08-18,1297.46,1303.64,1304.07,1295.45,-0.01
2014-08-19,1295.5,1297.44,1302.61,1293.75,0
2014-08-20,1292.15,1295.39,1297.91,1287.83,0
2014-08-21,1277.25,1291.54,1291.8,1273.06,-0.01
2014-08-22,1281.23,1276.24,1283.5,1274.09,0
2014-08-25,1276.6,1279.41,1281.06,1274.16,0
2014-08-26,1280.9,1276.29,1291.06,1275.24,0
2014-08-27,1282.95,1280.59,1288,1279.9,0
2014-08-28,1290,1282.49,1296.76,1282.76,0.01
2014-08-29,1287.57,1289.79,1291.8,1283.16,0
2014-09-01,1287.3,1286.79,1290.36,1282.54,0
2014-09-02,1265.9,1287.09,1288.1,1262.42,-0.02
2014-09-03,1269.07,1265.64,1271.8,1261.19,0
2014-09-04,1261.1,1268.54,1276.76,1260,-0.01
2014-09-05,1268.85,1260.7,1273.71,1256.9,0.01
2014-09-08,1255.7,1268.49,1271.85,1251.24,-0.01
2014-09-09,1256.2,1255.17,1258.25,1247.15,0
2014-09-10,1248.75,1255.84,1258.15,1243.56,-0.01
2014-09-11,1240.75,1248.42,1250.46,1234.71,-0.01
2014-09-12,1228.63,1240.09,1242.04,1227.25,-0.01
2014-09-15,1233,1228.14,1238.56,1225.3,0
2014-09-16,1235.2,1232.84,1242.16,1231.66,0
2014-09-17,1223.25,1234.69,1239.46,1221.41,-0.01
2014-09-18,1225.45,1222.94,1228.06,1216.01,0
2014-09-19,1216.45,1225.24,1228.86,1213.61,-0.01
2014-09-22,1215.05,1216.18,1220.7,1208.36,0
2014-09-23,1222.95,1215.04,1235.06,1213.85,0.01
2014-09-24,1217.05,1222.45,1226.16,1215.6,0
2014-09-25,1222.62,1216.84,1224.88,1206.85,0
2014-09-26,1219.51,1222.09,1230.5,1212.04,0
2014-09-29,1215.95,1218.94,1223.76,1214.52,0
2014-09-30,1209.24,1215.74,1219.96,1204.4,-0.01
2014-10-01,1213.65,1208.74,1219.66,1204.49,0
2014-10-02,1213.5,1213.14,1221.84,1208.49,0
2014-10-03,1191.2,1213.34,1215.9,1189.64,-0.02
2014-10-06,1207.15,1191.29,1209.2,1183.46,0.01
2014-10-07,1209,1206.89,1213.06,1202.65,0
2014-10-08,1221.7,1208.89,1223.84,1204.62,0.01
2014-10-09,1224.15,1221.44,1233.6,1218.75,0
2014-10-10,1223.48,1223.99,1225.84,1217.1,0
2014-10-13,1237.15,1223.19,1237.65,1222.99,0.01
2014-10-14,1232.75,1236.68,1238.3,1230.85,0
2014-10-15,1241.07,1233.15,1249.8,1221.67,0.01
2014-10-16,1239.1,1241.27,1245.6,1235.35,0
2014-10-17,1238.19,1239.19,1242.3,1231.49,0
2014-10-20,1246.6,1238.04,1248.94,1234.2,0.01
2014-10-21,1249.3,1246.59,1255.6,1245,0
2014-10-22,1241.03,1249.09,1250.08,1240.18,-0.01
2014-10-23,1232.15,1240.59,1244.96,1226.17,-0.01
2014-10-24,1231.46,1232.09,1234.7,1228.6,0
2014-10-27,1225.4,1231.24,1232.26,1224.8,0
2014-10-28,1228.4,1225.06,1235.81,1222.2,0
2014-10-29,1211.8,1227.95,1230.86,1208.26,-0.01
2014-10-30,1198.9,1211.24,1216.76,1195.7,-0.01
2014-10-31,1174.42,1198.41,1203.3,1161.25,-0.02
2014-11-03,1165.35,1173.29,1174.17,1161.7,-0.01
2014-11-04,1168.3,1165.15,1174.3,1163.6,0
2014-11-05,1141.4,1167.89,1169.85,1137.4,-0.02
2014-11-06,1141.2,1141.15,1149.7,1137.8,0
2014-11-07,1176.65,1140.8,1178.99,1131.85,0.03
2014-11-10,1150.6,1178.94,1179.41,1146.98,-0.02
2014-11-11,1164.8,1150.25,1173.6,1145.92,0.01
2014-11-12,1160.92,1164.2,1170.37,1157.04,0
2014-11-13,1161.96,1160.45,1168.12,1153.86,0
2014-11-14,1188.25,1161.69,1193.74,1146.64,0.02
2014-11-17,1186.55,1188.44,1194.26,1181.31,0
2014-11-18,1197.55,1186.12,1205,1183,0.01
2014-11-19,1183.3,1197.1,1202.77,1175.5,-0.01
2014-11-20,1193.75,1183.05,1197.31,1176.56,0.01
2014-11-21,1201.4,1193.47,1208.01,1186.64,0.01
2014-11-24,1197.4,1201.23,1204.24,1192.55,0
2014-11-25,1201.19,1197.05,1203.4,1190.3,0
2014-11-26,1197.9,1200.65,1202.61,1194.71,0
2014-11-27,1191.75,1197.7,1200.1,1185.45,-0.01
2014-11-28,1167.35,1190.39,1191.56,1165.04,-0.02
2014-12-01,1210.9,1166.59,1221.46,1142.91,0.04
2014-12-02,1199.01,1210.29,1213.05,1191.86,-0.01
2014-12-03,1209.64,1198.56,1214.95,1194.2,0.01
2014-12-04,1205.78,1209.25,1213.7,1201.07,0
2014-12-05,1192.05,1205.3,1208.2,1186.1,-0.01
2014-12-08,1203.2,1192.69,1208.59,1186.91,0.01
2014-12-09,1230.85,1203.19,1238.55,1199,0.02
2014-12-10,1226.75,1230.38,1238.25,1224.73,0
2014-12-11,1227.95,1226.35,1233.2,1215.9,0
2014-12-12,1222.6,1227.61,1228.38,1215.6,0
2014-12-15,1192.6,1221.87,1224.24,1190.59,-0.02
2014-12-16,1196.6,1192.2,1221.79,1188.41,0
2014-12-17,1188.7,1196.19,1203.4,1183.73,-0.01
2014-12-18,1198.4,1187.95,1213.55,1187.9,0.01
2014-12-19,1195.95,1197.95,1202.1,1193.3,0
2014-12-22,1175.05,1194.94,1202.18,1170.17,-0.02
2014-12-23,1175.68,1174.55,1185.49,1172.1,0
2014-12-24,1173.8,1175.2,1181.8,1172.55,0
2014-12-26,1195.4,1172.7,1199.75,1172.7,0.02
2014-12-29,1183.1,1195.33,1197.79,1178.96,-0.01
2014-12-30,1200.24,1182.98,1210.29,1180.5,0.01
2014-12-31,1183.95,1199.86,1204,1179.15,-0.01
2015-01-01,1181.97,1183.4,1184.53,1181.6,0
2015-01-02,1189.18,1182.2,1194.6,1168.25,0.01
2015-01-05,1204.45,1188.59,1208.15,1182.7,0.01
2015-01-06,1219.2,1204.1,1223.15,1201.1,0.01
2015-01-07,1210.8,1218.8,1219.85,1208.45,-0.01
2015-01-08,1208.98,1210.16,1216.65,1204.32,0
2015-01-09,1223.4,1208.9,1224,1206.7,0.01
2015-01-12,1233.64,1222.62,1236.29,1218.17,0.01
2015-01-13,1230.88,1233.1,1244.12,1227.01,0
2015-01-14,1229.95,1230.36,1244.4,1224.55,0
2015-01-15,1261.64,1229.46,1266.59,1225.7,0.03
2015-01-16,1280.3,1261.56,1281.99,1254.88,0.01
2015-01-19,1277.08,1279.3,1281.63,1271.85,0
2015-01-20,1293.94,1276.15,1297.23,1273.7,0.01
2015-01-21,1293.44,1293.26,1305.38,1285.2,0
2015-01-22,1301.73,1292.7,1306.7,1279.05,0.01
2015-01-23,1294.55,1300.98,1302.9,1284.26,-0.01
2015-01-26,1281.24,1293.29,1299.14,1275.75,-0.01
2015-01-27,1292.35,1280.81,1297.77,1272.31,0.01
2015-01-28,1285.1,1291.6,1294.55,1280.75,-0.01
2015-01-29,1257.25,1284.6,1286.25,1251.86,-0.02
2015-01-30,1283.55,1256.86,1285.35,1256.5,0.02
2015-02-02,1275.44,1281.06,1283.85,1266.18,-0.01
2015-02-03,1260.2,1274.91,1285.59,1255.21,-0.01
2015-02-04,1270.05,1259.85,1272.2,1256.45,0.01
2015-02-05,1264.7,1269.6,1274,1256.22,0
2015-02-06,1233.72,1264.32,1269.3,1228.25,-0.02
2015-02-09,1239.68,1234.43,1244.35,1233.79,0
2015-02-10,1234,1239.35,1246,1230.5,0
2015-02-11,1219.16,1233.25,1239.3,1217.76,-0.01
2015-02-12,1222.5,1218.43,1232.9,1216.45,0
2015-02-13,1229.7,1221.88,1235.7,1220.51,0.01
2015-02-16,1231.47,1228.2,1236.88,1227.63,0
2015-02-17,1209.4,1230.65,1234.15,1203.3,-0.02
2015-02-18,1212.99,1209.02,1212.99,1197.56,0
2015-02-19,1207.45,1212.3,1223.5,1205,0
2015-02-20,1202.39,1206.92,1215.39,1197.95,0
2015-02-23,1201.92,1201.39,1210.7,1191.01,0
2015-02-24,1199.89,1201.33,1204.6,1190.91,0
2015-02-25,1204.8,1199.15,1212.2,1199.1,0
2015-02-26,1209.05,1204.41,1220.75,1203.2,0
2015-02-27,1213.15,1208.85,1219.9,1204.05,0
2015-03-02,1207.1,1213.4,1223.6,1204.2,-0.01
2015-03-03,1203.8,1206.7,1215.09,1194.9,0
2015-03-04,1199.85,1203.35,1209.4,1197.85,0
2015-03-05,1198.6,1199.35,1209.7,1196,0
2015-03-06,1167.21,1198.16,1201.29,1163.45,-0.03
2015-03-09,1167.3,1167.9,1176.15,1165.4,0
2015-03-10,1161.93,1166.35,1171.35,1155.6,0
2015-03-11,1154.8,1161.4,1165.95,1147.1,-0.01
2015-03-12,1153.7,1154.2,1166.7,1148.5,0
2015-03-13,1159.48,1153.15,1162.55,1151.05,0.01
2015-03-16,1154.59,1157.75,1164.46,1149.85,0
2015-03-17,1149.3,1153.8,1159.85,1142.86,0
2015-03-18,1167.25,1148.75,1174.61,1145.4,0.02
2015-03-19,1171.3,1166.85,1177.86,1159.66,0
2015-03-20,1182.68,1170.2,1188.3,1168.05,0.01
2015-03-23,1189.3,1185.36,1192.1,1178.85,0.01
2015-03-24,1193.13,1188.95,1195.7,1184.85,0
2015-03-25,1195.45,1192.7,1199.9,1186.45,0
2015-03-26,1204.38,1195.15,1219.8,1194.1,0.01
2015-03-27,1199.3,1203.75,1206.7,1192.41,0
2015-03-30,1186.2,1198.35,1199.5,1182.05,-0.01
2015-03-31,1183.5,1185,1191.2,1178.05,0
2015-04-01,1204.1,1183.25,1209,1180.25,0.02
2015-04-02,1202.59,1204.2,1208.15,1195,0
2015-04-03,1210.9,1200.99,1212.74,1199.36,0.01
2015-04-06,1214.7,1215.23,1224.5,1213.45,0
2015-04-07,1208.6,1214.29,1215.91,1207.05,-0.01
2015-04-08,1202.8,1208.45,1212.6,1197.45,0
2015-04-09,1195.01,1202.51,1203.76,1192.3,-0.01
2015-04-10,1208.05,1193.9,1211.1,1192.9,0.01
2015-04-13,1198.85,1206.8,1209.83,1196.23,-0.01
2015-04-14,1193.58,1198.7,1202.1,1183.68,0
2015-04-15,1202.05,1192.46,1205.35,1188.63,0.01
2015-04-16,1197.65,1201.95,1209.6,1194.56,0
2015-04-17,1204.65,1198.1,1208.1,1196.78,0.01
2015-04-20,1196.5,1204.5,1209.4,1191.14,-0.01
2015-04-21,1202.68,1196.41,1204.4,1192.9,0.01
2015-04-22,1187.3,1202.35,1205.2,1185.33,-0.01
2015-04-23,1194,1187.16,1198.4,1183.65,0.01
2015-04-24,1179.38,1193.65,1196.51,1174.73,-0.01
2015-04-27,1202,1179.31,1207.46,1178.3,0.02
2015-04-28,1212.1,1202.25,1215.5,1198.8,0.01
2015-04-29,1204.8,1211.6,1213.7,1201.13,-0.01
2015-04-30,1184.37,1204.66,1207.52,1176.8,-0.02
2015-05-01,1178.5,1184.16,1185.26,1170.2,-0.01
2015-05-04,1188.25,1178.5,1193.45,1177.43,0.01
2015-05-05,1193.33,1188.06,1200.1,1185.4,0
2015-05-06,1191.8,1192.69,1197.9,1187.8,0
2015-05-07,1184.8,1191.3,1193.3,1178.66,-0.01
2015-05-08,1188.15,1184.16,1193.61,1181.63,0
2015-05-11,1184.2,1188.45,1192.1,1179,0
2015-05-12,1193.5,1183.4,1197,1180.65,0.01
2015-05-13,1215.73,1192.95,1219.3,1190.8,0.02
2015-05-14,1221.52,1215.31,1227.44,1211.65,0
2015-05-15,1223.85,1221.01,1226.75,1210.8,0
2015-05-18,1225.74,1222.8,1232.7,1221,0
2015-05-19,1207.51,1225.1,1225.57,1205.39,-0.01
2015-05-20,1209.28,1207.9,1213.47,1202.91,0
2015-05-21,1206.45,1209.61,1212.95,1201.41,0
2015-05-22,1206.38,1206.25,1215.2,1201.2,0
2015-05-25,1207.17,1204.75,1208.97,1202.55,0
2015-05-26,1187.3,1206.55,1208,1185.35,-0.02
2015-05-27,1188.15,1186.69,1191.55,1183.76,0
2015-05-28,1188.45,1187.46,1192.75,1180.55,0
2015-05-29,1190.5,1187.9,1193.81,1186.33,0
2015-06-01,1189.15,1190.5,1204.81,1184.1,0
2015-06-02,1193.38,1188.91,1196.12,1185.44,0
2015-06-03,1185.5,1193.11,1195.81,1179.43,-0.01
2015-06-04,1176.26,1185.3,1186.41,1172.55,-0.01
2015-06-05,1172,1176.49,1179.35,1162.35,0
2015-06-08,1173.95,1168.95,1178.1,1168.7,0
2015-06-09,1176.7,1173.86,1183.4,1172.25,0
2015-06-10,1186.48,1176.25,1192.6,1174.85,0.01
2015-06-11,1182.3,1186.11,1188.21,1175.66,0
2015-06-12,1180.8,1181.51,1184.7,1176.43,0
2015-06-15,1186.4,1181,1190.8,1172.52,0
2015-06-16,1181.86,1185.65,1188.11,1175.73,0
2015-06-17,1185.45,1181.5,1189.4,1174.08,0
2015-06-18,1201.42,1184.76,1206,1183.31,0.01
2015-06-19,1200.51,1201.61,1204.75,1197.95,0
2015-06-22,1185.45,1199.86,1201.5,1181.9,-0.01
2015-06-23,1178.44,1185.36,1188.7,1175.82,-0.01
2015-06-24,1175.2,1177.85,1180.3,1171.03,0
2015-06-25,1173.33,1174.79,1178.7,1171.02,0
2015-06-26,1175.07,1172.86,1179.09,1168.25,0
2015-06-29,1180.36,1184.56,1187.32,1173.59,0
2015-06-30,1172.6,1179.66,1180.8,1166.35,-0.01
2015-07-01,1168.8,1172.4,1175.3,1167.13,0
2015-07-02,1166.15,1168.4,1169.11,1156.85,0
2015-07-03,1167.94,1165.79,1170.5,1164.46,0
2015-07-06,1170.15,1172.8,1175.2,1162.8,0
2015-07-07,1155.55,1170.1,1170.65,1148.05,-0.01
2015-07-08,1158.28,1154.75,1165.03,1146.75,0
2015-07-09,1159.65,1158.12,1167.46,1155.7,0
2015-07-10,1163.96,1159.35,1165.5,1157.5,0
2015-07-13,1158,1162.9,1164.6,1150.78,-0.01
2015-07-14,1155.53,1157.56,1159.96,1152.54,0
2015-07-15,1149.65,1155.5,1156.96,1143.43,-0.01
2015-07-16,1145.15,1148.36,1149.9,1142.1,0
2015-07-17,1134.1,1145.11,1146.1,1130.7,-0.01
2015-07-20,1096.95,1132.95,1133.35,1088.05,-0.03
2015-07-21,1101.41,1098.15,1109.87,1096.65,0
2015-07-22,1093.45,1100.56,1103.56,1086.89,-0.01
2015-07-23,1090.8,1094.1,1106,1086.61,0
2015-07-24,1099.1,1090.1,1102.35,1077,0.01
2015-07-27,1094.42,1099.15,1105.3,1088.79,0
2015-07-28,1095.35,1093.91,1099,1091,0
2015-07-29,1096.69,1095.1,1101.85,1089.83,0
2015-07-30,1088.99,1096.26,1099.82,1081.85,-0.01
2015-07-31,1095.65,1088.41,1103.38,1079.5,0.01
2015-08-03,1086.5,1094.86,1098.15,1085.17,-0.01
2015-08-04,1087.45,1085.73,1095.05,1080.6,0
2015-08-05,1085.05,1087.19,1092.16,1082.45,0
2015-08-06,1089.41,1084.5,1094.3,1083.2,0
2015-08-07,1094.2,1089,1099.9,1082.76,0
2015-08-10,1104.51,1094,1109.2,1089.4,0.01
2015-08-11,1109.01,1104.01,1119.4,1093.25,0
2015-08-12,1125.3,1108.51,1125.8,1101.35,0.01
2015-08-13,1115.05,1125.06,1126.71,1113.02,-0.01
2015-08-14,1114.11,1114.76,1121.4,1111.4,0
2015-08-17,1117.66,1113.95,1123.05,1113.3,0
2015-08-18,1118.01,1117.51,1121.6,1109.15,0
2015-08-19,1134.46,1117.61,1134.66,1115.95,0.01
2015-08-20,1153.16,1133.55,1154.5,1132.41,0.02
2015-08-21,1161.05,1153.51,1168.8,1148.45,0.01
2015-08-24,1155.05,1161.95,1167.9,1146.35,-0.01
2015-08-25,1140.65,1155.05,1157.2,1134.5,-0.01
2015-08-26,1125.55,1140.75,1147,1117.35,-0.01
2015-08-27,1125.71,1125.25,1129.8,1117.75,0
2015-08-28,1133.96,1125.4,1141.2,1123.3,0.01
2015-08-31,1134.5,1132.85,1136.8,1125.56,0
2015-09-01,1140.11,1134.61,1147.57,1134.11,0
2015-09-02,1134.05,1139.09,1143,1131.91,-0.01
2015-09-03,1125.25,1133.61,1134.5,1121.35,-0.01
2015-09-04,1123,1124.85,1130.2,1116.75,0
2015-09-07,1119.47,1122.85,1124.88,1116.2,0
2015-09-08,1121.8,1118.9,1126.8,1118.05,0
2015-09-09,1106.1,1121.56,1125.8,1101.11,-0.01
2015-09-10,1111.55,1106.41,1115.3,1103.6,0
2015-09-11,1107.9,1111.16,1113.4,1098.35,0
2015-09-14,1108.8,1107.4,1110.7,1103,0
2015-09-15,1105.4,1107.79,1109.8,1102.51,0
2015-09-16,1119.55,1105.1,1124.7,1103.55,0.01
2015-09-17,1131.4,1118.69,1133.4,1115.2,0.01
2015-09-18,1139.4,1130.45,1141.9,1126.9,0.01
2015-09-21,1133.3,1139.2,1140.1,1129.8,-0.01
2015-09-22,1124.8,1132.96,1136.6,1120.98,-0.01
2015-09-23,1130.4,1123.7,1134.4,1121.35,0.01
2015-09-24,1154.01,1130.21,1156.7,1130.05,0.02
2015-09-25,1146.24,1150.59,1151.18,1140.45,-0.01
2015-09-28,1132.05,1145.4,1148.3,1127.7,-0.01
2015-09-29,1127.46,1131.85,1134.9,1123.95,0
2015-09-30,1115,1127.06,1128.2,1111.6,-0.01
2015-10-01,1113.55,1114.76,1119.29,1110.75,0
2015-10-02,1138.14,1113.68,1141.9,1104.12,0.02
2015-10-05,1135.75,1137.56,1141.95,1129.58,0
2015-10-06,1147.11,1135.25,1151.61,1134.7,0.01
2015-10-07,1145.4,1146.56,1153.7,1141.56,0
2015-10-08,1138.96,1145.09,1151.6,1136.5,-0.01
2015-10-09,1157.53,1138.7,1160.2,1138.4,0.02
2015-10-12,1164,1155.31,1169.4,1154.5,0.01
2015-10-13,1168.8,1163.15,1169,1151.16,0
2015-10-14,1185.19,1168.2,1190.38,1163.66,0.01
2015-10-15,1183.11,1183.69,1191.04,1175.96,0
2015-10-16,1177.2,1181.91,1184.5,1173.95,-0.01
2015-10-19,1170.45,1175.85,1177.9,1168.1,-0.01
2015-10-20,1176.11,1170.6,1180.7,1166.75,0
2015-10-21,1167.1,1175.41,1179.6,1163.5,-0.01
2015-10-22,1166.05,1166.66,1172.2,1162.5,0
2015-10-23,1164.26,1165.21,1179.8,1158.77,0
2015-10-26,1163.2,1164.05,1169.6,1161.9,0
2015-10-27,1166.95,1162.56,1168.9,1160.51,0
2015-10-28,1156.1,1166.35,1182.9,1152,-0.01
2015-10-29,1145.91,1155.69,1162.76,1144.2,-0.01
2015-10-30,1142.38,1147.66,1150.47,1139.11,0
2015-11-02,1133.75,1141.09,1143.01,1132.35,-0.01
2015-11-03,1117.6,1133.21,1138.3,1114.1,-0.01
2015-11-04,1107.44,1117.25,1122.85,1106,-0.01
2015-11-05,1103.95,1107.16,1111.61,1102.35,0
2015-11-06,1088.64,1103.51,1110.68,1084.9,-0.01
2015-11-09,1092.1,1089.56,1095.88,1087.95,0
2015-11-10,1089.91,1091.61,1094.9,1085.05,0
2015-11-11,1086.14,1089.46,1093.69,1083.65,0
2015-11-12,1085.05,1085.86,1089.6,1074.26,0
2015-11-13,1083.64,1084.66,1088.29,1079.65,0
2015-11-16,1082.85,1087.76,1098.29,1080.93,0
2015-11-17,1070.37,1082.45,1084.82,1065.18,-0.01
2015-11-18,1071.14,1069.91,1073.18,1064.95,0
2015-11-19,1082.4,1070.75,1086.5,1069.35,0.01
2015-11-20,1078.1,1081.91,1087.8,1075.3,0
2015-11-23,1069.34,1076.61,1077.01,1066.6,-0.01
